run,Episode Length,loss,Returns,mean wip,monthly mean throughput,Agent releases,PSP length,EA %,TA %,TI %
147,3678,-20778015437829.86,-0.22621266469928356,61.96441022711068,4.319999999999999,40.17957351290685,1,76.52777777777777,19.86111111111111,3.4722222222222223
148,5000,-31730426619946.04,-0.16398747441550018,25.068772257133364,5.622,37.453950061399915,1,99.35965848452508,0.42689434364994666,0.21344717182497333
149,4976,-40880442452162.94,-0.16288631288628358,45.17414158893074,5.418,38.17359111476758,0,86.26799557032115,12.29235880398671,1.4396456256921373
150,5000,-27380056484813.7,-0.16630329004915398,33.512948380765806,5.61,37.57674989766681,0,87.27272727272727,11.657754010695188,0.9625668449197862
151,5000,-76568479141271.2,-0.1817717980373786,172.27648052637213,5.88,41.34261154318461,0,20.20408163265306,79.08163265306123,0.6122448979591837
152,3338,-45980774115888.68,-0.24054216141058543,63.388855719031774,3.7560000000000002,38.77171215880894,0,75.23961661341852,24.121405750798722,0.6389776357827476
153,2502,-35622087922785.3,-0.28612719005413934,73.48331624220558,2.922,42.12730318257956,1,57.49486652977412,40.6570841889117,1.642710472279261
154,5000,-121917851929691.7,-0.1849269225238037,216.42424935168842,5.8260000000000005,42.2022103970528,0,28.01235839340886,70.44284243048403,1.4418125643666324
155,5000,-106752010670199.55,-0.16555299483241617,21.2510016928798,5.526,37.16741711011052,0,99.3485342019544,0.21715526601520088,0.32573289902280134
156,5000,-108452409020570.8,-0.17100318215559465,49.70291419229145,5.844,39.05034793286942,0,79.36344969199179,17.659137577002053,2.97741273100616
157,5000,-83871706626458.86,-0.17345298670642836,41.44406570752149,5.79,39.09128121162505,0,92.53886010362694,5.9067357512953365,1.5544041450777202
158,2502,-33784509334576.75,-0.2871808842705748,75.07272294270561,2.79,39.949748743718594,1,65.16129032258064,33.763440860215056,1.0752688172043012
159,5000,-55016596100156.805,-0.1805154131622118,153.97726935622438,5.922,41.50634465820712,0,13.47517730496454,85.41033434650456,1.1144883485309016
160,5000,-46739540497263.92,-0.1860607501272841,247.3581878046434,5.8260000000000005,41.75194433074089,0,4.840370751802266,94.23274974253347,0.9268795056642637
161,2624,-38029662927877.33,-0.2861435590256311,69.86866886184143,2.976,40.63745019920319,0,62.096774193548384,37.70161290322581,0.20161290322580644
162,3314,-43480926192488.51,-0.2486957789208477,59.16429264445515,3.6719999999999997,38.375,0,62.254901960784316,36.60130718954248,0.9803921568627451
163,3578,-56611548935017.68,-0.23436165792798874,54.49340809541444,4.014,38.56812933025404,0,77.87742899850522,17.040358744394617,5.082212257100149
164,3496,-48104269773658.4,-0.2533062442628683,55.8874895842252,4.002,39.680662329982255,0,73.7631184407796,23.68815592203898,2.39880059970015
165,5000,-83234992411671.22,-0.17357587392668808,20.606822544154443,5.574,37.699549733933694,0,100.0,0.0,0.0
166,5000,-98503303092771.34,-0.1726205905678677,103.70273974200508,5.778,39.05034793286942,0,28.556593977154726,66.14745586708204,5.29595015576324
167,4046,-78157992054700.84,-0.23314488358325675,56.43310939031199,4.764,41.40386571719227,0,74.55919395465995,24.43324937027708,1.0075566750629723
168,2502,-40497254294407.805,-0.2908424785494009,75.71287787378459,2.934,39.949748743718594,1,61.554192229038854,34.355828220858896,4.08997955010225
169,3768,-66484001263100.31,-0.2300843500462167,55.916388381864785,4.266,39.1351943076081,0,77.21518987341773,20.534458509142052,2.250351617440225
170,5000,-106520181200026.64,-0.19989329011519388,419.83720933089035,5.808,43.061809250921,2,11.15702479338843,88.01652892561982,0.7231404958677686
171,3852,-78810786563488.56,-0.2312528121189844,94.01657732199386,4.518000000000001,40.074906367041194,0,46.480743691899065,50.332005312084995,3.187250996015936
172,5000,-99621585119622.42,-0.1807108050260999,36.63137999446963,5.82,39.50061399918133,1,95.15463917525773,3.0927835051546393,1.6494845360824744
173,3380,-58782653253466.88,-0.2555174714658054,58.74018476005201,3.894,39.742804654011024,0,76.42526964560862,21.725731895223422,1.848998459167951
174,5000,-116454710134672.78,-0.1787393432910458,51.0764978813761,5.747999999999999,38.763814981580026,0,85.17745302713988,12.734864300626306,2.0876826722338206
175,5000,-76359040360504.94,-0.1858497177202842,37.09702437747273,5.688,38.60008186655751,1,91.35021097046413,7.067510548523207,1.5822784810126582
176,5000,-84997012848315.5,-0.18652960307590272,155.22527493137895,5.8500000000000005,39.37781416291445,0,15.794871794871796,82.87179487179486,1.2307692307692308
177,3678,-60185277473684.78,-0.24032506736346665,53.35419964462757,4.050000000000001,39.05723905723906,2,73.48148148148148,25.48148148148148,1.037037037037037
178,5000,-87002835207686.42,-0.18484007807261665,181.52543287490252,5.784,40.72861236185019,1,14.522821576763487,84.75103734439834,0.7261410788381742
179,5000,-113066686725848.7,-0.18122713478390542,47.79394997347482,5.73,39.58248055669259,0,84.60732984293193,13.507853403141363,1.8848167539267016
